date,Location,Layer,Variable,Value
8/28/2017,Mindoro,0,Velu,27.00340136
8/28/2017,Mindoro,0,Velv,173.0238095
8/28/2017,Mindoro,1,Temp,7.883792208
8/28/2017,Mindoro,1,Sal,14878.35065
8/28/2017,Mindoro,1,Velu,1.201298701
8/28/2017,Mindoro,1,Velv,0.5
7/8/2014,Visayan,0,Temp,29.34349286
7/8/2014,Visayan,0,Sal,14131.15
7/8/2014,Visayan,0,Velu,187.65
7/8/2014,Visayan,0,Velv,63.22142857
7/8/2014,southsibuyan,0,Temp,29.72517857
7/8/2014,southsibuyan,0,Sal,14601.95
7/8/2014,southsibuyan,0,Velu,152.9857143
7/8/2014,southsibuyan,0,Velv,19.82142857
7/8/2014,southsibuyan,1,Temp,12.19737662
7/8/2014,southsibuyan,1,Sal,15438.11688
7/8/2014,southsibuyan,1,Velu,1.25974026
7/8/2014,southsibuyan,1,Velv,-2.363636364
7/8/2014,sibuyan,0,Temp,29.71911429
7/8/2014,sibuyan,0,Sal,14461.25714
7/8/2014,sibuyan,0,Velu,145.9071429
7/8/2014,sibuyan,0,Velv,94.74285714
7/8/2014,sibuyan,1,Temp,10.87636364
7/8/2014,sibuyan,1,Sal,15137.20779
7/8/2014,sibuyan,1,Velu,-0.675324675
7/8/2014,sibuyan,1,Velv,-1.025974026
7/8/2014,tablas,0,Temp,29.56605
7/8/2014,tablas,0,Sal,14409.36429
7/8/2014,tablas,0,Velu,110.7285714
7/8/2014,tablas,0,Velv,-96.50714286
7/8/2014,tablas,1,Temp,11.86184694
7/8/2014,tablas,1,Sal,14897.54082
7/8/2014,tablas,1,Velu,0.102040816
7/8/2014,tablas,1,Velv,10.92857143
7/8/2014,surigao,0,Temp,29.24326786
7/8/2014,surigao,0,Sal,14327.58333
7/8/2014,surigao,0,Velu,-16.54166667
7/8/2014,surigao,0,Velv,-95.48214286
7/8/2014,surigao,1,Temp,9.057178571
7/8/2014,surigao,1,Sal,14350.40476
7/8/2014,surigao,1,Velu,-8.166666667
7/8/2014,surigao,1,Velv,-0.761904762
7/8/2014,Mindoro,0,Temp,28.85238095
7/8/2014,Mindoro,0,Sal,13786.7551
7/8/2014,Mindoro,0,Velu,189.9659864
7/8/2014,Mindoro,0,Velv,-116.2040816
7/8/2014,Mindoro,1,Temp,8.324873016
7/8/2014,Mindoro,1,Sal,14882.7619
7/8/2014,Mindoro,1,Velu,4.619047619
7/8/2014,Mindoro,1,Velv,-5.047619048
8/14/2016,Visayan,0,Temp,29.04246429
8/14/2016,Visayan,0,Sal,14432.6
8/14/2016,Visayan,0,Velu,241.85
8/14/2016,Visayan,0,Velv,170.9214286
8/14/2016,southsibuyan,0,Temp,29.32834286
8/14/2016,southsibuyan,0,Sal,14698.62857
8/14/2016,southsibuyan,0,Velu,209.3571429
8/14/2016,southsibuyan,0,Velv,164.9071429
8/14/2016,southsibuyan,1,Temp,17.0138961
8/14/2016,southsibuyan,1,Sal,17127.37662
8/14/2016,southsibuyan,1,Velu,1.233766234
8/14/2016,southsibuyan,1,Velv,-4.623376623
8/14/2016,sibuyan,0,Temp,29.25021429
8/14/2016,sibuyan,0,Sal,14612.31429
8/14/2016,sibuyan,0,Velu,337.45
8/14/2016,sibuyan,0,Velv,152.9
8/14/2016,sibuyan,1,Temp,13.46105195
8/14/2016,sibuyan,1,Sal,16124.90909
8/14/2016,sibuyan,1,Velu,0.519480519
8/14/2016,sibuyan,1,Velv,1.623376623
8/14/2016,tablas,0,Temp,29.45800714
8/14/2016,tablas,0,Sal,14522.46429
8/14/2016,tablas,0,Velu,170.1214286
8/14/2016,tablas,0,Velv,88.8
8/14/2016,tablas,1,Temp,12.64478571
8/14/2016,tablas,1,Sal,15080.95918
8/14/2016,tablas,1,Velu,1.030612245
8/14/2016,tablas,1,Velv,-17.44897959
8/14/2016,surigao,0,Temp,28.95298214
8/14/2016,surigao,0,Sal,14351.60119
8/14/2016,surigao,0,Velu,215.672619
8/14/2016,surigao,0,Velv,16.75
8/14/2016,surigao,1,Temp,10.06884524
8/14/2016,surigao,1,Sal,14336.75
8/14/2016,surigao,1,Velu,0.357142857
8/14/2016,surigao,1,Velv,1.476190476
8/14/2016,Mindoro,0,Temp,28.30052381
8/14/2016,Mindoro,0,Sal,13866.83673
8/14/2016,Mindoro,0,Velu,572.8843537
8/14/2016,Mindoro,0,Velv,-106.3197279
8/14/2016,Mindoro,1,Temp,8.243920635
8/14/2016,Mindoro,1,Sal,14893.98413
8/14/2016,Mindoro,1,Velu,1.857142857
8/14/2016,Mindoro,1,Velv,-6.603174603
3/3/2018,Visayan,0,Temp,27.22072143
3/3/2018,Visayan,0,Sal,12293.65714
3/3/2018,Visayan,0,Velu,-275.8142857
3/3/2018,Visayan,0,Velv,74.31428571
3/3/2018,southsibuyan,0,Temp,27.90725
3/3/2018,southsibuyan,0,Sal,11903.53571
3/3/2018,southsibuyan,0,Velu,-153.5714286
3/3/2018,southsibuyan,0,Velv,-27.54285714
3/3/2018,southsibuyan,1,Temp,16.6963
3/3/2018,southsibuyan,1,Sal,7314.814286
3/3/2018,southsibuyan,1,Velu,-2.337662338
3/3/2018,southsibuyan,1,Velv,4.246753247
3/3/2018,sibuyan,0,Temp,27.36807143
3/3/2018,sibuyan,0,Sal,12167.15
3/3/2018,sibuyan,0,Velu,-131.6714286
3/3/2018,sibuyan,0,Velv,-4.05
3/3/2018,sibuyan,1,Temp,15.42171429
3/3/2018,sibuyan,1,Sal,7057.264286
3/3/2018,sibuyan,1,Velu,-0.220779221
3/3/2018,sibuyan,1,Velv,-0.376623377
3/3/2018,tablas,0,Temp,26.91849286
3/3/2018,tablas,0,Sal,11764.7
3/3/2018,tablas,0,Velu,-52.61428571
3/3/2018,tablas,0,Velv,91.19285714
3/3/2018,tablas,1,Temp,15.03477857
3/3/2018,tablas,1,Sal,8913.664286
3/3/2018,tablas,1,Velu,-1.540816327
3/3/2018,tablas,1,Velv,25.2244898
3/3/2018,surigao,0,Temp,27.34660119
3/3/2018,surigao,0,Sal,12166.35714
3/3/2018,surigao,0,Velu,-340.1130952
3/3/2018,surigao,0,Velv,-82.9047619
3/3/2018,surigao,1,Temp,16.00033929
3/3/2018,surigao,1,Sal,6248.005952
3/3/2018,surigao,1,Velu,3.833333333
3/3/2018,surigao,1,Velv,-3.273809524
3/3/2018,Mindoro,0,Temp,28.29202041
3/3/2018,Mindoro,0,Sal,11676.16327
3/3/2018,Mindoro,0,Velu,1.836734694
3/3/2018,Mindoro,0,Velv,-25.36734694
3/3/2018,Mindoro,1,Temp,15.14040816
3/3/2018,Mindoro,1,Sal,5348.176871
3/3/2018,Mindoro,1,Velu,4.26984127
3/3/2018,Mindoro,1,Velv,-23.28571429
9/10/2014,Visayan,0,Temp,28.88652143
9/10/2014,Visayan,0,Sal,14159.01429
9/10/2014,Visayan,0,Velu,160.6428571
9/10/2014,Visayan,0,Velv,48.33571429
9/10/2014,southsibuyan,0,Temp,29.37297143
9/10/2014,southsibuyan,0,Sal,14318.06429
9/10/2014,southsibuyan,0,Velu,59.95
9/10/2014,southsibuyan,0,Velv,-8.064285714
9/10/2014,southsibuyan,1,Temp,12.64522078
9/10/2014,southsibuyan,1,Sal,15552.61039
9/10/2014,southsibuyan,1,Velu,-3.454545455
9/10/2014,southsibuyan,1,Velv,0.831168831
9/10/2014,sibuyan,0,Temp,29.27888571
9/10/2014,sibuyan,0,Sal,14373.85714
9/10/2014,sibuyan,0,Velu,91.60714286
9/10/2014,sibuyan,0,Velv,39.72857143
9/10/2014,sibuyan,1,Temp,10.97057143
9/10/2014,sibuyan,1,Sal,15191.80519
9/10/2014,sibuyan,1,Velu,-2.38961039
9/10/2014,sibuyan,1,Velv,0.441558442
9/10/2014,tablas,0,Temp,29.07804286
9/10/2014,tablas,0,Sal,14060.61429
9/10/2014,tablas,0,Velu,87.83571429
9/10/2014,tablas,0,Velv,-15.45
9/10/2014,tablas,1,Temp,11.88112245
9/10/2014,tablas,1,Sal,14836.95918
9/10/2014,tablas,1,Velu,0.397959184
9/10/2014,tablas,1,Velv,4.571428571
9/10/2014,surigao,0,Temp,29.37472619
9/10/2014,surigao,0,Sal,14416.85119
9/10/2014,surigao,0,Velu,88.66666667
9/10/2014,surigao,0,Velv,-21.50595238
9/10/2014,surigao,1,Temp,8.157202381
9/10/2014,surigao,1,Sal,14116.08333
9/10/2014,surigao,1,Velu,-8.535714286
9/10/2014,surigao,1,Velv,4.30952381
9/10/2014,Mindoro,0,Temp,28.41642177
9/10/2014,Mindoro,0,Sal,13594.92517
9/10/2014,Mindoro,0,Velu,226.4285714
9/10/2014,Mindoro,0,Velv,-137.5714286
9/10/2014,Mindoro,1,Temp,8.500253968
9/10/2014,Mindoro,1,Sal,14912.93651
9/10/2014,Mindoro,1,Velu,-13.3015873
9/10/2014,Mindoro,1,Velv,2.634920635
2/1/2014,Visayan,0,Temp,25.65006429
2/1/2014,Visayan,0,Sal,14280.30714
2/1/2014,Visayan,0,Velu,-64.14285714
2/1/2014,Visayan,0,Velv,-34.08571429
2/1/2014,southsibuyan,0,Temp,25.90242857
2/1/2014,southsibuyan,0,Sal,14504.45
2/1/2014,southsibuyan,0,Velu,-106.2428571
2/1/2014,southsibuyan,0,Velv,-47.3
2/1/2014,southsibuyan,1,Temp,12.5665974
2/1/2014,southsibuyan,1,Sal,15420.07792
2/1/2014,southsibuyan,1,Velu,-0.38961039
2/1/2014,southsibuyan,1,Velv,-0.922077922
2/1/2014,sibuyan,0,Temp,25.74122857
2/1/2014,sibuyan,0,Sal,14454.20714
2/1/2014,sibuyan,0,Velu,-98.36428571
2/1/2014,sibuyan,0,Velv,-69.12857143
2/1/2014,sibuyan,1,Temp,11.50644156
2/1/2014,sibuyan,1,Sal,15220.66234
2/1/2014,sibuyan,1,Velu,-0.428571429
2/1/2014,sibuyan,1,Velv,0.272727273
2/1/2014,tablas,0,Temp,25.87185714
2/1/2014,tablas,0,Sal,14172.37857
2/1/2014,tablas,0,Velu,-62.46428571
2/1/2014,tablas,0,Velv,-92.63571429
2/1/2014,tablas,1,Temp,12.09793878
2/1/2014,tablas,1,Sal,14991.32653
2/1/2014,tablas,1,Velu,1.326530612
2/1/2014,tablas,1,Velv,-13.1122449
2/1/2014,surigao,0,Temp,26.87216667
2/1/2014,surigao,0,Sal,14548.22024
2/1/2014,surigao,0,Velu,-171.7738095
2/1/2014,surigao,0,Velv,-136.9464286
2/1/2014,surigao,1,Temp,9.037404762
2/1/2014,surigao,1,Sal,14362.39286
2/1/2014,surigao,1,Velu,-6.833333333
2/1/2014,surigao,1,Velv,4.714285714
2/1/2014,Mindoro,0,Temp,27.2314966
2/1/2014,Mindoro,0,Sal,13528.4898
2/1/2014,Mindoro,0,Velu,-7.272108844
2/1/2014,Mindoro,0,Velv,-215.5034014
2/1/2014,Mindoro,1,Temp,8.244047619
2/1/2014,Mindoro,1,Sal,14858.4127
2/1/2014,Mindoro,1,Velu,-4.619047619
2/1/2014,Mindoro,1,Velv,-0.888888889
2/24/2019,Visayan,0,Temp,26.33739375
2/24/2019,Visayan,0,Sal,14430.33036
2/24/2019,Visayan,0,Velu,-183.5651786
2/24/2019,Visayan,0,Velv,78.09464286
2/24/2019,southsibuyan,0,Temp,26.24940536
2/24/2019,southsibuyan,0,Sal,14039.22857
2/24/2019,southsibuyan,0,Velu,-108.9660714
2/24/2019,southsibuyan,0,Velv,-6.29375
2/24/2019,southsibuyan,1,Temp,10.55099812
2/24/2019,southsibuyan,1,Sal,14634.76222
2/24/2019,southsibuyan,1,Velu,1.009398496
2/24/2019,southsibuyan,1,Velv,1.157894737
2/24/2019,sibuyan,0,Temp,26.31708929
2/24/2019,sibuyan,0,Sal,14245.23929
2/24/2019,sibuyan,0,Velu,-161.6767857
2/24/2019,sibuyan,0,Velv,30.47946429
2/24/2019,sibuyan,1,Temp,8.83510119
2/24/2019,sibuyan,1,Sal,14646.29464
2/24/2019,sibuyan,1,Velu,-0.265873016
2/24/2019,sibuyan,1,Velv,0.616071429
2/24/2019,tablas,0,Temp,26.39665
2/24/2019,tablas,0,Sal,13949.19554
2/24/2019,tablas,0,Velu,-100.3392857
2/24/2019,tablas,0,Velv,-28.75535714
2/24/2019,tablas,1,Temp,11.09562124
2/24/2019,tablas,1,Sal,14520.61936
2/24/2019,tablas,1,Velu,2.441729323
2/24/2019,tablas,1,Velv,7.82424812
2/24/2019,surigao,0,Temp,26.66116443
2/24/2019,surigao,0,Sal,14370.27158
2/24/2019,surigao,0,Velu,-461.390625
2/24/2019,surigao,0,Velv,-220.2433036
2/24/2019,surigao,1,Temp,9.911696429
2/24/2019,surigao,1,Sal,14527.97479
2/24/2019,surigao,1,Velu,2.974789916
2/24/2019,surigao,1,Velv,3.475840336
2/24/2019,Mindoro,0,Temp,27.90473129
2/24/2019,Mindoro,0,Sal,13399.85544
2/24/2019,Mindoro,0,Velu,-63.54931973
2/24/2019,Mindoro,0,Velv,-274.5195578
2/24/2019,Mindoro,1,Temp,6.388337054
2/24/2019,Mindoro,1,Sal,14465.27232
2/24/2019,Mindoro,1,Velu,1.8125
2/24/2019,Mindoro,1,Velv,-3.600446429
6/7/2012,Visayan,0,Temp,30.32922857
6/7/2012,Visayan,0,Sal,14133.42143
6/7/2012,Visayan,0,Velu,184.0214286
6/7/2012,Visayan,0,Velv,115.5785714
6/7/2012,southsibuyan,0,Temp,29.12418571
6/7/2012,southsibuyan,0,Sal,14072.90714
6/7/2012,southsibuyan,0,Velu,158.6071429
6/7/2012,southsibuyan,0,Velv,105.85
6/7/2012,southsibuyan,1,Temp,9.65918797
6/7/2012,southsibuyan,1,Sal,14595.99248
6/7/2012,southsibuyan,1,Velu,2.498746867
6/7/2012,southsibuyan,1,Velv,0.315789474
6/7/2012,sibuyan,0,Temp,29.05325
6/7/2012,sibuyan,0,Sal,14069.15
6/7/2012,sibuyan,0,Velu,313.8857143
6/7/2012,sibuyan,0,Velv,142.2785714
6/7/2012,sibuyan,1,Temp,5.677457143
6/7/2012,sibuyan,1,Sal,14471.57143
6/7/2012,sibuyan,1,Velu,-1.152380952
6/7/2012,sibuyan,1,Velv,-0.492063492
6/7/2012,tablas,0,Temp,28.86002857
6/7/2012,tablas,0,Sal,14024.6
6/7/2012,tablas,0,Velu,233.4857143
6/7/2012,tablas,0,Velv,259
6/7/2012,tablas,1,Temp,10.42398319
6/7/2012,tablas,1,Sal,14655.68908
6/7/2012,tablas,1,Velu,0.87037037
6/7/2012,tablas,1,Velv,-5.255952381
6/7/2012,surigao,0,Temp,29.12403571
6/7/2012,surigao,0,Sal,14307.2619
6/7/2012,surigao,0,Velu,-44.20238095
6/7/2012,surigao,0,Velv,-22.7202381
6/7/2012,surigao,1,Temp,-1.914058824
6/7/2012,surigao,1,Sal,14013.10084
6/7/2012,surigao,1,Velu,-0.283730159
6/7/2012,surigao,1,Velv,0.075396825
6/7/2012,Mindoro,0,Temp,28.81636735
6/7/2012,Mindoro,0,Sal,13736
6/7/2012,Mindoro,0,Velu,144.9047619
6/7/2012,Mindoro,0,Velv,0.619047619
6/7/2012,Mindoro,1,Temp,6.41744898
6/7/2012,Mindoro,1,Sal,14435.61224
6/7/2012,Mindoro,1,Velu,3.925324675
6/7/2012,Mindoro,1,Velv,-2.149350649
7/2/2012,Visayan,0,Temp,29.89164286
7/2/2012,Visayan,0,Sal,14080.95
7/2/2012,Visayan,0,Velu,116.5785714
7/2/2012,Visayan,0,Velv,44.67857143
7/2/2012,southsibuyan,0,Temp,29.21397857
7/2/2012,southsibuyan,0,Sal,14188.51429
7/2/2012,southsibuyan,0,Velu,168.0928571
7/2/2012,southsibuyan,0,Velv,43.55
7/2/2012,southsibuyan,1,Temp,9.618526316
7/2/2012,southsibuyan,1,Sal,14582.46617
7/2/2012,southsibuyan,1,Velu,0.43358396
7/2/2012,southsibuyan,1,Velv,1.488721805
7/2/2012,sibuyan,0,Temp,29.32688571
7/2/2012,sibuyan,0,Sal,14125.68571
7/2/2012,sibuyan,0,Velu,199.4571429
7/2/2012,sibuyan,0,Velv,98.93571429
7/2/2012,sibuyan,1,Temp,5.537057143
7/2/2012,sibuyan,1,Sal,14440.42857
7/2/2012,sibuyan,1,Velu,-0.323809524
7/2/2012,sibuyan,1,Velv,0.222222222
7/2/2012,tablas,0,Temp,28.82723571
7/2/2012,tablas,0,Sal,14089.67143
7/2/2012,tablas,0,Velu,160.4357143
7/2/2012,tablas,0,Velv,13.88571429
7/2/2012,tablas,1,Temp,10.3044958
7/2/2012,tablas,1,Sal,14636.05882
7/2/2012,tablas,1,Velu,-0.829365079
7/2/2012,tablas,1,Velv,4.357142857
7/2/2012,surigao,0,Temp,29.23966667
7/2/2012,surigao,0,Sal,14354.5119
7/2/2012,surigao,0,Velu,-111.8154762
7/2/2012,surigao,0,Velv,-93.95238095
7/2/2012,surigao,1,Temp,-1.866680672
7/2/2012,surigao,1,Sal,14018.71429
7/2/2012,surigao,1,Velu,4.279100529
7/2/2012,surigao,1,Velv,-3.876984127
7/2/2012,Mindoro,0,Temp,29.54212925
7/2/2012,Mindoro,0,Sal,13674.01361
7/2/2012,Mindoro,0,Velu,111.5510204
7/2/2012,Mindoro,0,Velv,-15.49659864
7/2/2012,Mindoro,1,Temp,6.295346939
7/2/2012,Mindoro,1,Sal,14429.28571
7/2/2012,Mindoro,1,Velu,4.253246753
7/2/2012,Mindoro,1,Velv,8.896103896
3/20/2017,Visayan,0,Temp,26.77366154
3/20/2017,Visayan,0,Sal,14442.34231
3/20/2017,Visayan,0,Velu,-130.5269231
3/20/2017,Visayan,0,Velv,43.84230769
3/20/2017,southsibuyan,0,Temp,26.89561154
3/20/2017,southsibuyan,0,Sal,14260.96538
3/20/2017,southsibuyan,0,Velu,-139.1576923
3/20/2017,southsibuyan,0,Velv,48.79230769
3/20/2017,southsibuyan,1,Temp,11.64624234
3/20/2017,southsibuyan,1,Sal,15314.16599
3/20/2017,southsibuyan,1,Velu,0.20821284
3/20/2017,southsibuyan,1,Velv,-1.041064199
3/20/2017,sibuyan,0,Temp,26.81003846
3/20/2017,sibuyan,0,Sal,14314.38462
3/20/2017,sibuyan,0,Velu,-119.1461538
3/20/2017,sibuyan,0,Velv,44.07307692
3/20/2017,sibuyan,1,Temp,8.443101832
3/20/2017,sibuyan,1,Sal,15253.51209
3/20/2017,sibuyan,1,Velu,0.282051282
3/20/2017,sibuyan,1,Velv,3.723809524
3/20/2017,tablas,0,Temp,26.70863846
3/20/2017,tablas,0,Sal,14135.92308
3/20/2017,tablas,0,Velu,-75.78076923
3/20/2017,tablas,0,Velv,-83.25
3/20/2017,tablas,1,Temp,11.31485338
3/20/2017,tablas,1,Sal,14717.95706
3/20/2017,tablas,1,Velu,0.338420838
3/20/2017,tablas,1,Velv,-4.548636549
3/20/2017,surigao,0,Temp,27.4883141
3/20/2017,surigao,0,Sal,14368.02564
3/20/2017,surigao,0,Velu,-474.4903846
3/20/2017,surigao,0,Velv,-265.9358974
3/20/2017,surigao,1,Temp,8.962806471
3/20/2017,surigao,1,Sal,14404.54487
3/20/2017,surigao,1,Velu,-4.181725682
3/20/2017,surigao,1,Velv,-1.002340252
3/20/2017,Mindoro,0,Temp,28.35170696
3/20/2017,Mindoro,0,Sal,13645.67766
3/20/2017,Mindoro,0,Velu,22.15018315
3/20/2017,Mindoro,0,Velv,-148.4761905
3/20/2017,Mindoro,1,Temp,8.145011322
3/20/2017,Mindoro,1,Sal,14903.88212
3/20/2017,Mindoro,1,Velu,3.072094572
3/20/2017,Mindoro,1,Velv,-3.975857476
8/30/2019,Visayan,0,Temp,28.85562321
8/30/2019,Visayan,0,Sal,14119.29464
8/30/2019,Visayan,0,Velu,74.36785714
8/30/2019,Visayan,0,Velv,83.33839286
8/30/2019,southsibuyan,0,Temp,28.75343304
8/30/2019,southsibuyan,0,Sal,13888.45893
8/30/2019,southsibuyan,0,Velu,96.64732143
8/30/2019,southsibuyan,0,Velv,95.93303571
8/30/2019,southsibuyan,1,Temp,10.30548214
8/30/2019,southsibuyan,1,Sal,14604.26504
8/30/2019,southsibuyan,1,Velu,-3.642857143
8/30/2019,southsibuyan,1,Velv,1.251879699
8/30/2019,sibuyan,0,Temp,28.90754107
8/30/2019,sibuyan,0,Sal,13870.77679
8/30/2019,sibuyan,0,Velu,117.2705357
8/30/2019,sibuyan,0,Velv,48.51607143
8/30/2019,sibuyan,1,Temp,8.761333333
8/30/2019,sibuyan,1,Sal,14633.96726
8/30/2019,sibuyan,1,Velu,0.203373016
8/30/2019,sibuyan,1,Velv,-0.0625
8/30/2019,tablas,0,Temp,28.55212768
8/30/2019,tablas,0,Sal,13682.37321
8/30/2019,tablas,0,Velu,58.41607143
8/30/2019,tablas,0,Velv,99.25
8/30/2019,tablas,1,Temp,11.50353947
8/30/2019,tablas,1,Sal,14590.22086
8/30/2019,tablas,1,Velu,-3.001879699
8/30/2019,tablas,1,Velv,-15.09398496
8/30/2019,surigao,0,Temp,29.0405878
8/30/2019,surigao,0,Sal,14212.77902
8/30/2019,surigao,0,Velu,-72.61160714
8/30/2019,surigao,0,Velv,-165.6123512
8/30/2019,surigao,1,Temp,9.613089286
8/30/2019,surigao,1,Sal,14476.10189
8/30/2019,surigao,1,Velu,-28.66911765
8/30/2019,surigao,1,Velv,8.898109244
8/30/2019,Mindoro,0,Temp,28.18892432
8/30/2019,Mindoro,0,Sal,13471.46259
8/30/2019,Mindoro,0,Velu,96.92517007
8/30/2019,Mindoro,0,Velv,-16.83843537
8/30/2019,Mindoro,1,Temp,6.516466518
8/30/2019,Mindoro,1,Sal,14491.69866
8/30/2019,Mindoro,1,Velu,3.216517857
8/30/2019,Mindoro,1,Velv,-2.118303571
12/24/2018,Visayan,0,Temp,27.72790714
12/24/2018,Visayan,0,Sal,14398.58661
12/24/2018,Visayan,0,Velu,-139.7821429
12/24/2018,Visayan,0,Velv,35.00535714
12/24/2018,southsibuyan,0,Temp,27.06111607
12/24/2018,southsibuyan,0,Sal,13684.8625
12/24/2018,southsibuyan,0,Velu,-74.80892857
12/24/2018,southsibuyan,0,Velv,-17.49464286
12/24/2018,southsibuyan,1,Temp,10.42849624
12/24/2018,southsibuyan,1,Sal,14616.10714
12/24/2018,southsibuyan,1,Velu,1.12406015
12/24/2018,southsibuyan,1,Velv,-1.281954887
12/24/2018,sibuyan,0,Temp,27.09205268
12/24/2018,sibuyan,0,Sal,14118.64286
12/24/2018,sibuyan,0,Velu,-178.9964286
12/24/2018,sibuyan,0,Velv,-27.46696429
12/24/2018,sibuyan,1,Temp,8.794264881
12/24/2018,sibuyan,1,Sal,14642.66964
12/24/2018,sibuyan,1,Velu,0.516865079
12/24/2018,sibuyan,1,Velv,-0.209325397
12/24/2018,tablas,0,Temp,27.12606786
12/24/2018,tablas,0,Sal,13907.64464
12/24/2018,tablas,0,Velu,-98.57857143
12/24/2018,tablas,0,Velv,-108.5107143
12/24/2018,tablas,1,Temp,10.85132613
12/24/2018,tablas,1,Sal,14483.39568
12/24/2018,tablas,1,Velu,0.62406015
12/24/2018,tablas,1,Velv,19.67951128
12/24/2018,surigao,0,Temp,27.84129167
12/24/2018,surigao,0,Sal,14152.56399
12/24/2018,surigao,0,Velu,-318.124256
12/24/2018,surigao,0,Velv,-205.8065476
12/24/2018,surigao,1,Temp,9.787134454
12/24/2018,surigao,1,Sal,14412.96429
12/24/2018,surigao,1,Velu,-16.83823529
12/24/2018,surigao,1,Velv,2.643907563
12/24/2018,Mindoro,0,Temp,28.26768963
12/24/2018,Mindoro,0,Sal,13504.7415
12/24/2018,Mindoro,0,Velu,-48.70748299
12/24/2018,Mindoro,0,Velv,154.380102
12/24/2018,Mindoro,1,Temp,6.461930804
12/24/2018,Mindoro,1,Sal,14469.54688
12/24/2018,Mindoro,1,Velu,5.131696429
12/24/2018,Mindoro,1,Velv,8.959821429
8/26/2012,Visayan,0,Temp,29.57417857
8/26/2012,Visayan,0,Sal,14029.72143
8/26/2012,Visayan,0,Velu,115.15
8/26/2012,Visayan,0,Velv,103.1285714
8/26/2012,southsibuyan,0,Temp,28.69028571
8/26/2012,southsibuyan,0,Sal,14091.92143
8/26/2012,southsibuyan,0,Velu,267.8857143
8/26/2012,southsibuyan,0,Velv,190.4785714
8/26/2012,southsibuyan,1,Temp,9.44918797
8/26/2012,southsibuyan,1,Sal,14568.46617
8/26/2012,southsibuyan,1,Velu,-0.022556391
8/26/2012,southsibuyan,1,Velv,-0.015037594
8/26/2012,sibuyan,0,Temp,28.41953571
8/26/2012,sibuyan,0,Sal,14011.43571
8/26/2012,sibuyan,0,Velu,335.2357143
8/26/2012,sibuyan,0,Velv,125.8928571
8/26/2012,sibuyan,1,Temp,5.46667619
8/26/2012,sibuyan,1,Sal,14430.33333
8/26/2012,sibuyan,1,Velu,-3.761904762
8/26/2012,sibuyan,1,Velv,0.295238095
8/26/2012,tablas,0,Temp,27.65682143
8/26/2012,tablas,0,Sal,13623.08571
8/26/2012,tablas,0,Velu,235.3642857
8/26/2012,tablas,0,Velv,170.5714286
8/26/2012,tablas,1,Temp,10.44740336
8/26/2012,tablas,1,Sal,14647.51261
8/26/2012,tablas,1,Velu,-1.18487395
8/26/2012,tablas,1,Velv,7.420168067
8/26/2012,surigao,0,Temp,29.13617857
8/26/2012,surigao,0,Sal,14232.6131
8/26/2012,surigao,0,Velu,63.79761905
8/26/2012,surigao,0,Velv,36.57738095
8/26/2012,surigao,1,Temp,-1.713857143
8/26/2012,surigao,1,Sal,14034.15126
8/26/2012,surigao,1,Velu,2
8/26/2012,surigao,1,Velv,-3.596638655
8/26/2012,Mindoro,0,Temp,28.77363265
8/26/2012,Mindoro,0,Sal,12607.71429
8/26/2012,Mindoro,0,Velu,80.67346939
8/26/2012,Mindoro,0,Velv,-169.462585
8/26/2012,Mindoro,1,Temp,6.425693878
8/26/2012,Mindoro,1,Sal,14456.95918
8/26/2012,Mindoro,1,Velu,1.836734694
8/26/2012,Mindoro,1,Velv,1.469387755
1/6/2019,Visayan,0,Temp,27.19600625
1/6/2019,Visayan,0,Sal,14380.93661
1/6/2019,Visayan,0,Velu,-194.4205357
1/6/2019,Visayan,0,Velv,54.12589286
1/6/2019,southsibuyan,0,Temp,27.36076518
1/6/2019,southsibuyan,0,Sal,13632.10893
1/6/2019,southsibuyan,0,Velu,-134.7375
1/6/2019,southsibuyan,0,Velv,89.3125
1/6/2019,southsibuyan,1,Temp,10.42449624
1/6/2019,southsibuyan,1,Sal,14615.85714
1/6/2019,southsibuyan,1,Velu,0.748120301
1/6/2019,southsibuyan,1,Velv,1.330827068
1/6/2019,sibuyan,0,Temp,26.98925893
1/6/2019,sibuyan,0,Sal,14137.01696
1/6/2019,sibuyan,0,Velu,-223.0964286
1/6/2019,sibuyan,0,Velv,56.90714286
1/6/2019,sibuyan,1,Temp,8.791171627
1/6/2019,sibuyan,1,Sal,14640.3254
1/6/2019,sibuyan,1,Velu,0.078373016
1/6/2019,sibuyan,1,Velv,0.492063492
1/6/2019,tablas,0,Temp,26.95316786
1/6/2019,tablas,0,Sal,13956.38393
1/6/2019,tablas,0,Velu,-142.6678571
1/6/2019,tablas,0,Velv,-183.8464286
1/6/2019,tablas,1,Temp,10.96557613
1/6/2019,tablas,1,Sal,14502.42951
1/6/2019,tablas,1,Velu,2.616541353
1/6/2019,tablas,1,Velv,29.16165414
1/6/2019,surigao,0,Temp,27.47451786
1/6/2019,surigao,0,Sal,14114.14732
1/6/2019,surigao,0,Velu,-353.3846726
1/6/2019,surigao,0,Velv,-149.7477679
1/6/2019,surigao,1,Temp,9.891653361
1/6/2019,surigao,1,Sal,14458.47479
1/6/2019,surigao,1,Velu,-14.33508403
1/6/2019,surigao,1,Velv,-2.849789916
1/6/2019,Mindoro,0,Temp,28.22241837
