"","date","status","surface_elevation","water_temp_0","salinity_0","velocity_u_0","velocity_v_0","pr_wtr","precipitationCal","surface_elevation","water_temp_0","salinity_0","velocity_u_0","velocity_v_0","water_temp_150","salinity_150","velocity_u_150","velocity_v_150"
"78","2012-09-16",0,839.95,8696.60714285714,8175.45,1089.57142857143,1174.73571428571,53.292854309082,1.27845264588084,828.4,12871.7085714286,8976.97142857143,1389.64571428571,1716.18857142857,14057.8988095238,-898.327380952381,-307.714285714286,1951.71428571429
"79","2012-09-23",0,844.185714285714,8793.80714285714,7434.77142857143,2035.24285714286,2494.86428571429,53.1892852783203,0.555355949274131,830.72,12944.9828571429,7946.26857142857,2234.88,3605.02285714286,14083.7619047619,-1482.45833333333,-601.017857142857,4033.45238095238
"80","2012-09-30",0,885.464285714286,8989.20714285714,7791.57857142857,1078.73571428571,1265.57142857143,45.875,0.439273931298937,854,13117.7314285714,8767.82857142857,1222.24571428571,1659.51428571429,14236.9285714286,-1385.17857142857,-114.72619047619,2043.58928571429
"81","2012-10-07",0,885.9,8916.14285714286,7785.22857142857,-30.0357142857143,-3.66428571428571,50.1392860412598,0.772921110902514,856.834285714286,12885.3828571429,8179.16571428571,300.051428571429,138.165714285714,14317.1607142857,-1370.1369047619,58.2738095238095,-64.1428571428571
"82","2012-10-14",0,867.4,8720.7,8416.89285714286,1095.37142857143,1168.24285714286,43.5178565979004,0.0399815436718719,852.314285714286,13116.5771428571,8153.81142857143,1183.88,1674.24571428571,14424.5654761905,-1165.90476190476,-175.440476190476,1996.56547619048
"83","2012-10-21",0,846.578571428571,9214.50714285714,8535.3,1220.2,1309.87142857143,39.4892845153809,0.000888997768827591,828.965714285714,13262.8685714286,7723.61714285714,990.765714285714,1788.67428571429,14353.0357142857,-1391.20238095238,-286.869047619048,2011.14880952381
"84","2012-10-28",0,787.678571428571,9621.47142857143,8952.21428571429,-65.7571428571429,-83.5214285714286,44.7321434020996,1.11559640594891,788.834285714286,13408.7371428571,7524.14285714286,-187.634285714286,12.4685714285714,14382.619047619,-2014.67857142857,14.8154761904762,-49.4464285714286
"85","2012-11-04",0,777.242857142857,9640.34285714286,8785.67857142857,-57.5857142857143,-76.9642857142857,38.3999977111816,0.0317209880266871,771.377142857143,13333.8971428571,8065.64571428571,-54.0914285714286,-170.268571428571,14492.4464285714,-2427.89880952381,50.25,-130.089285714286
"86","2012-11-11",0,787.014285714286,9854.77142857143,8713.64285714286,-61.6928571428571,-71.4285714285714,43.4428558349609,0.0431594675298714,776.611428571429,13076.6057142857,8289.94285714286,-76.8114285714286,-57.52,14402.2321428571,-3292.63095238095,33.5238095238095,-20.2083333333333
"87","2012-11-18",0,794.371428571429,10028.8357142857,8780.75,-68.8642857142857,-77.5785714285714,47.0428581237793,0.13012479812439,797,13228.84,7885.42285714286,-198.24,-62.52,14406.994047619,-2963.8630952381,31.3095238095238,15.1845238095238
"88","2012-11-25",0,793.05,10283.0642857143,8993.30714285714,-47.5571428571429,-64.7714285714286,39.1071434020996,0.0156880540610083,792.874285714286,13250.2514285714,8384.29714285714,-117.085714285714,-96.1714285714286,14444.9166666667,-2774.21428571429,19.2678571428571,-58.1130952380952
"89","2012-12-02",0,781.714285714286,10451.7071428571,9455.12857142857,-43.6214285714286,-53.95,34.3500022888184,0.00330907567092384,784.6,13371.2628571429,7941.50857142857,-144.182857142857,-59.8457142857143,14565.7142857143,-2677.35119047619,24.6309523809524,-42.9226190476191
"90","2012-12-09",0,756.238095238095,10492.1071428571,9250.92857142857,-56.3875,-47.8446428571429,44.2999992370605,0.0667997974104115,769.657142857143,13413.36,7857.94285714286,-140.805714285714,6.95428571428571,14717.4285714286,-2307.4880952381,6.56380952380952,-36.7657142857143
"91","2012-12-16",0,742.367857142857,10549.45,9191.47142857143,-66.5607142857143,-56.1071428571429,45.7785720825195,0.00976883365339225,763.725714285714,13403.6342857143,8171.45142857143,-116.891428571429,-90.9371428571429,14695.5416666667,-2078.63095238095,14.3771428571429,-15.5009523809524
"92","2012-12-23",0,736.066666666667,10853.1,8939.74285714286,-84.9095238095238,-51.2380952380952,37.0035705566406,0.0358778405726688,762.862857142857,13430.4857142857,7995.92571428571,-214.885714285714,-98.6514285714286,14726.3928571429,-2028.80952380952,9.31571428571429,4.10571428571429
"93","2012-12-30",0,724.488095238095,10974.0285714286,8213.51428571429,-83.3017857142857,-51.125,44.2928581237793,0.186048823009644,757.862857142857,13477.5942857143,7420.94285714286,-195.222857142857,-102.977142857143,14597.7678571429,-2989.16071428571,6.48,12.72
"94","2013-01-06",0,744.521428571429,11198,7742.92142857143,-73.5714285714286,-52.0928571428571,43.75,0.0679570859630725,775.217142857143,13665.1885714286,7668.81714285714,-154.937142857143,-98.8685714285714,14625.4948571429,-2010.21485714286,22.2914285714286,28.627619047619
"95","2013-01-13",0,703.661654135338,11429.3458646617,8113.96992481203,-89.3458646616541,-41.6691729323308,43.8499984741211,0.285347816241639,743.245714285714,13763.6,7968.21714285714,-197.988571428571,-116.4,14668.3771428571,-1545.20571428571,-5.52571428571429,1.14285714285714
"96","2013-01-20",0,680.473684210526,11645.9078947368,7939.36842105263,-69.6447368421053,-32.7631578947368,43.7321434020996,0.0109877819684438,694.56,13755.43,7177.28,-170.55,-19.15,14758.64,-1929.81,12.12,35.57
"97","2013-01-27",0,651.078947368421,12036.3771929825,6676.95614035088,-62.5350877192982,-43.4824561403509,31.1000003814697,0.00749047067292849,690.366666666667,13780.06,7015.4,-143.473333333333,-183.24,14673.8266666667,-2041.37333333333,-5.14666666666667,-28.1733333333333
"98","2013-02-03",0,672.255639097744,12233.5714285714,6712.52631578947,-103.105263157895,-48.6165413533835,36.8321418762207,0.0188857356892965,720.897142857143,13795.3428571429,7070.96571428571,-205.177142857143,-121.605714285714,14696.6857142857,-1732.64,3.06285714285714,-24.6457142857143
